"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
27	9.489795918367347e-01	1.000000000000000e+00	1.161205517118648e+00	8.075360800279788e+02	-1.506290692563566e-10	5.307920350586926e+05	9.999999999987922e+04	2.999999999998975e+02	-4.313603442694460e-13	2.002826699083550e+00	
28	9.285714285714286e-01	1.000000000000000e+00	1.161205517119596e+00	8.075360800284737e+02	-5.291891670745563e-11	5.307920350590930e+05	9.999999999999350e+04	2.999999999999951e+02	-2.323109323957137e-14	2.002826699082815e+00	
29	9.081632653061225e-01	1.000000000000000e+00	1.161205517119803e+00	8.075360800285819e+02	4.580216334698303e-12	5.307920350591803e+05	1.000000000000183e+05	3.000000000000162e+02	6.548361852765085e-14	2.002826699082656e+00	
30	8.877551020408163e-01	1.000000000000000e+00	1.161205517119721e+00	8.075360800285392e+02	1.139992619972485e-11	5.307920350591458e+05	1.000000000000085e+05	3.000000000000077e+02	3.029916635049241e-14	2.002826699082719e+00	
31	8.673469387755104e-01	1.000000000000000e+00	1.161205517119650e+00	8.075360800285019e+02	3.525734836915101e-12	5.307920350591158e+05	9.999999999999991e+04	3.000000000000006e+02	-3.118267548935754e-16	2.002826699082775e+00	
32	8.469387755102040e-01	1.000000000000000e+00	1.161205517119637e+00	8.075360800284951e+02	-6.539171119997794e-13	5.307920350591104e+05	9.999999999999841e+04	2.999999999999993e+02	-5.664852713899954e-15	2.002826699082784e+00	
33	8.265306122448980e-01	1.000000000000000e+00	1.161205517119645e+00	8.075360800284992e+02	-1.063340890047933e-12	5.307920350591136e+05	9.999999999999933e+04	3.000000000000001e+02	-2.390671787517412e-15	2.002826699082778e+00	
34	8.061224489795918e-01	1.000000000000000e+00	1.161205517119650e+00	8.075360800285017e+02	-3.937286395478149e-13	5.307920350591156e+05	9.999999999999991e+04	3.000000000000006e+02	-3.118267548935754e-16	2.002826699082774e+00	
35	7.857142857142858e-01	1.000000000000000e+00	1.161205517119651e+00	8.075360800285024e+02	-3.996507573301513e-13	5.307920350591163e+05	1.000000000000001e+05	3.000000000000009e+02	5.197112581559591e-16	2.002826699082772e+00	
36	7.653061224489797e-01	1.000000000000000e+00	1.161205517119651e+00	8.075360800285027e+02	-2.265779193216340e-13	5.307920350591164e+05	1.000000000000001e+05	3.000000000000006e+02	2.078845032623836e-16	2.002826699082774e+00	
37	7.448979591836735e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285043e+02	2.109471539849495e-13	5.307920350591170e+05	1.000000000000001e+05	3.000000000000002e+02	3.118267548935754e-16	2.002826699082775e+00	
38	7.244897959183674e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285057e+02	4.021014985008495e-13	5.307920350591175e+05	1.000000000000000e+05	2.999999999999997e+02	1.559133774467877e-16	2.002826699082778e+00	
39	7.040816326530613e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285055e+02	2.361827671413128e-13	5.307920350591170e+05	9.999999999999981e+04	2.999999999999992e+02	-6.756246356027468e-16	2.002826699082781e+00	
40	6.836734693877552e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285052e+02	1.566507984437836e-13	5.307920350591171e+05	9.999999999999990e+04	2.999999999999996e+02	-3.637978807091714e-16	2.002826699082780e+00	
41	6.632653061224490e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285056e+02	3.720599910345545e-13	5.307920350591175e+05	9.999999999999996e+04	2.999999999999997e+02	-1.559133774467877e-16	2.002826699082779e+00	
42	6.428571428571429e-01	1.000000000000000e+00	1.161205517119652e+00	8.075360800285050e+02	3.441179098584234e-13	5.307920350591171e+05	9.999999999999984e+04	2.999999999999997e+02	-5.716823839715551e-16	2.002826699082781e+00	
43	6.224489795918368e-01	1.000000000000000e+00	1.161205517119652e+00	8.075360800285046e+02	2.610691010777586e-13	5.307920350591172e+05	1.000000000000000e+05	3.000000000000002e+02	0.000000000000000e+00	2.002826699082778e+00	
44	6.020408163265307e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285050e+02	2.021361504475038e-13	5.307920350591174e+05	1.000000000000001e+05	3.000000000000001e+02	2.078845032623836e-16	2.002826699082778e+00	
45	5.816326530612246e-01	1.000000000000000e+00	1.161205517119652e+00	8.075360800285051e+02	1.432559763847558e-13	5.307920350591172e+05	9.999999999999985e+04	2.999999999999997e+02	-5.197112581559591e-16	2.002826699082781e+00	
46	5.612244897959184e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285056e+02	-1.369305215539113e-14	5.307920350591176e+05	9.999999999999994e+04	2.999999999999998e+02	-2.078845032623836e-16	2.002826699082780e+00	
47	5.408163265306123e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285061e+02	-4.331527048395484e-14	5.307920350591176e+05	9.999999999999984e+04	2.999999999999993e+02	-5.716823839715551e-16	2.002826699082783e+00	
48	5.204081632653061e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285061e+02	-7.333926422580937e-15	5.307920350591176e+05	9.999999999999983e+04	2.999999999999994e+02	-6.236535097871509e-16	2.002826699082783e+00	
49	5.000000000000000e-01	1.000000000000000e+00	1.161205517119653e+00	8.075360800285057e+02	-3.826403289818810e-14	5.307920350591172e+05	9.999999999999975e+04	2.999999999999992e+02	-8.835091388651305e-16	2.002826699082783e+00	
50	4.800000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285058e+02	1.242856823035874e-13	5.307920350591174e+05	9.999999999999985e+04	2.999999999999994e+02	-5.197112581559591e-16	2.002826699082781e+00	
51	4.600000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285060e+02	1.495760508541993e-13	5.307920350591172e+05	9.999999999999980e+04	2.999999999999990e+02	-7.275957614183427e-16	2.002826699082782e+00	
52	4.400000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285061e+02	-1.840234733843753e-13	5.307920350591174e+05	9.999999999999983e+04	2.999999999999991e+02	-6.236535097871509e-16	2.002826699082782e+00	
53	4.200000000000000e-01	1.000000000000000e+00	1.161205517119656e+00	8.075360800285069e+02	-3.699547771930124e-13	5.307920350591181e+05	9.999999999999999e+04	2.999999999999993e+02	-5.197112581559591e-17	2.002826699082781e+00	
54	4.000000000000000e-01	1.000000000000000e+00	1.161205517119656e+00	8.075360800285073e+02	-2.839594100244754e-13	5.307920350591185e+05	1.000000000000001e+05	2.999999999999997e+02	4.677401323403632e-16	2.002826699082780e+00	
55	3.800000000000000e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285068e+02	2.423998184517831e-14	5.307920350591183e+05	1.000000000000001e+05	2.999999999999997e+02	2.598556290779796e-16	2.002826699082780e+00	
56	3.600000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285061e+02	7.047727434045917e-14	5.307920350591179e+05	1.000000000000001e+05	2.999999999999998e+02	2.598556290779796e-16	2.002826699082779e+00	
57	3.400000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285061e+02	2.317613414280235e-13	5.307920350591176e+05	9.999999999999988e+04	2.999999999999994e+02	-4.157690065247673e-16	2.002826699082782e+00	
58	3.200000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285059e+02	1.093666347803146e-13	5.307920350591174e+05	9.999999999999983e+04	2.999999999999993e+02	-6.236535097871509e-16	2.002826699082782e+00	
59	3.000000000000000e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285063e+02	-3.409693771567924e-14	5.307920350591177e+05	9.999999999999994e+04	2.999999999999994e+02	-2.078845032623836e-16	2.002826699082781e+00	
60	2.800000000000000e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285065e+02	-9.949308738335871e-14	5.307920350591179e+05	1.000000000000001e+05	2.999999999999995e+02	2.078845032623836e-16	2.002826699082780e+00	
61	2.600000000000000e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285064e+02	-1.310174898347298e-13	5.307920350591181e+05	1.000000000000001e+05	2.999999999999998e+02	4.677401323403632e-16	2.002826699082779e+00	
62	2.400000000000000e-01	1.000000000000000e+00	1.161205517119655e+00	8.075360800285063e+02	4.164308176823147e-14	5.307920350591181e+05	1.000000000000001e+05	2.999999999999998e+02	5.197112581559591e-16	2.002826699082778e+00	
63	2.200000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285057e+02	3.232601648034734e-13	5.307920350591177e+05	1.000000000000001e+05	2.999999999999998e+02	2.598556290779796e-16	2.002826699082779e+00	
64	2.000000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285052e+02	4.363814721183530e-13	5.307920350591174e+05	1.000000000000000e+05	2.999999999999998e+02	5.197112581559591e-17	2.002826699082779e+00	
65	1.800000000000000e-01	1.000000000000000e+00	1.161205517119652e+00	8.075360800285048e+02	5.184180729794655e-13	5.307920350591170e+05	9.999999999999988e+04	2.999999999999998e+02	-4.157690065247673e-16	2.002826699082779e+00	
66	1.600000000000000e-01	1.000000000000000e+00	1.161205517119652e+00	8.075360800285042e+02	4.954516279754410e-13	5.307920350591167e+05	9.999999999999980e+04	2.999999999999998e+02	-7.275957614183427e-16	2.002826699082780e+00	
67	1.400000000000000e-01	1.000000000000000e+00	1.161205517119651e+00	8.075360800285039e+02	3.562674994712796e-13	5.307920350591165e+05	9.999999999999985e+04	3.000000000000000e+02	-5.197112581559591e-16	2.002826699082779e+00	
68	1.200000000000000e-01	1.000000000000000e+00	1.161205517119651e+00	8.075360800285035e+02	1.558880468180340e-13	5.307920350591164e+05	9.999999999999987e+04	3.000000000000001e+02	-4.677401323403632e-16	2.002826699082778e+00	
69	9.999999999999998e-02	1.000000000000000e+00	1.161205517119652e+00	8.075360800285035e+02	-2.330491602160936e-14	5.307920350591165e+05	9.999999999999997e+04	3.000000000000002e+02	-1.039422516311918e-16	2.002826699082776e+00	
70	8.000000000000002e-02	1.000000000000000e+00	1.161205517119651e+00	8.075360800285035e+02	-1.566582348600170e-13	5.307920350591165e+05	9.999999999999993e+04	3.000000000000002e+02	-2.598556290779796e-16	2.002826699082777e+00	
71	6.000000000000000e-02	1.000000000000000e+00	1.161205517119652e+00	8.075360800285040e+02	-2.188116890928855e-13	5.307920350591168e+05	9.999999999999997e+04	3.000000000000001e+02	-1.039422516311918e-16	2.002826699082777e+00	
72	3.999999999999998e-02	1.000000000000000e+00	1.161205517119653e+00	8.075360800285044e+02	-2.094711504887517e-13	5.307920350591170e+05	1.000000000000000e+05	3.000000000000001e+02	0.000000000000000e+00	2.002826699082777e+00	
73	2.000000000000002e-02	1.000000000000000e+00	1.161205517119653e+00	8.075360800285047e+02	-9.217867524754557e-14	5.307920350591170e+05	9.999999999999996e+04	2.999999999999998e+02	-1.559133774467877e-16	2.002826699082778e+00	
74	0.000000000000000e+00	1.000000000000000e+00	1.161205517119653e+00	8.075360800285046e+02	-1.065548273657603e-15	5.307920350591170e+05	9.999999999999999e+04	3.000000000000000e+02	-5.197112581559591e-17	2.002826699082778e+00	
75	1.500000000000000e+00	9.831903465450705e-01	1.161060900869639e+00	8.074606272988406e+02	-6.771476333410749e-02	5.307309494919172e+05	9.998256577499052e+04	2.999850573903694e+02	-6.226508931956363e-05	2.002938892350593e+00	
76	1.479591836734693e+00	9.831169075693486e-01	1.161213975747876e+00	8.075404615208926e+02	-1.262499245768721e-02	5.307955862062648e+05	1.000010197792003e+05	3.000008740260237e+02	3.642068572454654e-06	2.002820059382270e+00	
77	1.459183673469387e+00	9.830434685936265e-01	1.161268413691580e+00	8.075688719647954e+02	1.864281761317813e-02	5.308185886159131e+05	1.000075831839828e+05	3.000064997321615e+02	2.708279993873606e-05	2.002777852020063e+00	
78	1.438775510204081e+00	9.829700296179045e-01	1.161234372731065e+00	8.075511314710525e+02	1.238247757099945e-02	5.308042222537562e+05	1.000034790021932e+05	3.000029820217865e+02	1.242500783269601e-05	2.002804306129843e+00	
79	1.418367346938775e+00	9.828965906421827e-01	1.161208237430757e+00	8.075375025338569e+02	3.037265551434630e-03	5.307931864366097e+05	1.000003279689788e+05	3.000002811079194e+02	1.171317781284285e-06	2.002824596860737e+00	
80	1.397959183673469e+00	9.828231516664606e-01	1.161199467541209e+00	8.075329268656528e+02	-1.220495927821646e-03	5.307894817073391e+05	9.999927063793121e+04	2.999993748324369e+02	-2.604864531375435e-06	2.002831399767840e+00	
81	1.377551020408163e+00	9.827497126907386e-01	1.161200548333391e+00	8.075334887691547e+02	-1.745292713773835e-03	5.307899368854670e+05	9.999940094225269e+04	2.999994865214230e+02	-2.139491954689480e-06	2.002830556425988e+00	
82	1.357142857142857e+00	9.826762737150165e-01	1.161203975481230e+00	8.075352755744967e+02	-7.856417148059577e-04	5.307913837372048e+05	9.999981413347131e+04	2.999998406858806e+02	-6.638090310194199e-07	2.002827894690612e+00	
83	1.336734693877552e+00	9.826028347392946e-01	1.161205803337229e+00	8.075362289693131e+02	-6.257039458940986e-05	5.307921556954416e+05	1.000000345076216e+05	3.000000295779171e+02	1.232415058309146e-07	2.002826476085934e+00	
84	1.316326530612245e+00	9.825293957635725e-01	1.161206137697988e+00	8.075364035757527e+02	1.686473789944282e-04	5.307922970498645e+05	1.000000748196440e+05	3.000000641311196e+02	2.672130144284374e-07	2.002826217100135e+00	
85	1.295918367346939e+00	9.824559567878507e-01	1.161205865267870e+00	8.075362616191939e+02	1.315125967439945e-04	5.307921820922504e+05	1.000000419742712e+05	3.000000359779449e+02	1.499081113122105e-07	2.002826428882779e+00	
86	1.275510204081633e+00	9.823825178121287e-01	1.161205592079644e+00	8.075361191651233e+02	4.502301651858899e-05	5.307920667434841e+05	1.000000090375036e+05	3.000000077464317e+02	3.227679844712839e-08	2.002826641000651e+00	
87	1.255102040816327e+00	9.823090788364067e-01	1.161205478182508e+00	8.075360597459356e+02	-3.225250974089490e-06	5.307920186333712e+05	9.999999530556805e+04	2.999999959762011e+02	-1.676582838367072e-08	2.002826729368278e+00	
88	1.234693877551020e+00	9.822356398606847e-01	1.161205471165186e+00	8.075360560675216e+02	-1.364653475458869e-05	5.307920156570622e+05	9.999999445952919e+04	2.999999952510249e+02	-1.978739575341544e-08	2.002826734769210e+00	
89	1.214285714285714e+00	9.821622008849626e-01	1.161205495608316e+00	8.075360688073079e+02	-8.388069079572329e-06	5.307920259734930e+05	9.999999740649952e+04	2.999999977769997e+02	-9.262501719474262e-09	2.002826715775150e+00	
90	1.193877551020408e+00	9.820887619092409e-01	1.161205513899498e+00	8.075360783459852e+02	-2.262864150962367e-06	5.307920336971227e+05	9.999999961176416e+04	2.999999996672265e+02	-1.386556583124080e-09	2.002826701574722e+00	
91	1.173469387755102e+00	9.820153229335188e-01	1.161205520169934e+00	8.075360816177713e+02	5.231496906805784e-07	5.307920363461360e+05	1.000000003677550e+05	3.000000003152182e+02	1.313410757575184e-09	2.002826696711146e+00	
92	1.153061224489796e+00	9.819418839577970e-01	1.161205519900225e+00	8.075360814783661e+02	8.774534823283521e-07	5.307920362331148e+05	1.000000003352377e+05	3.000000002873462e+02	1.197277535019177e-09	2.002826696923624e+00	
93	1.132653061224490e+00	9.818684449820752e-01	1.161205518222437e+00	8.075360806038149e+02	4.439454088086182e-07	5.307920355249302e+05	1.000000001329564e+05	3.000000001139622e+02	4.748441174992228e-10	2.002826698227171e+00	
94	1.112244897959184e+00	9.817950060063532e-01	1.161205517192813e+00	8.075360800668468e+02	8.150189464575483e-08	5.307920350901416e+05	1.000000000088204e+05	3.000000000075602e+02	3.150141440398460e-11	2.002826699026452e+00	
95	1.091836734693877e+00	9.817215670306311e-01	1.161205516920054e+00	8.075360799244900e+02	-4.824412262311835e-08	5.307920349748865e+05	9.999999997593561e+04	2.999999999793737e+02	-8.594423499224443e-11	2.002826699237920e+00	
96	1.071428571428571e+00	9.816481280549091e-01	1.161205516981448e+00	8.075360799564356e+02	-4.691852211082490e-08	5.307920350007616e+05	9.999999998333759e+04	2.999999999857183e+02	-5.950860213488342e-11	2.002826699190080e+00	
97	1.051020408163266e+00	9.815746890791871e-01	1.161205517079579e+00	8.075360800075925e+02	-1.738921011608128e-08	5.307920350421865e+05	9.999999999516879e+04	2.999999999958596e+02	-1.725430982852621e-11	2.002826699113852e+00	
98	1.030612244897959e+00	9.815012501034650e-01	1.161205517125083e+00	8.075360800313262e+02	-2.133046169732225e-10	5.307920350614038e+05	1.000000000006551e+05	3.000000000005623e+02	2.339532199714865e-12	2.002826699078532e+00	
99	1.010204081632653e+00	9.814278111277430e-01	1.161205517130790e+00	8.075360800343084e+02	3.394656696151301e-09	5.307920350638177e+05	1.000000000013430e+05	3.000000000011518e+02	4.796415201521347e-12	2.002826699074119e+00	
100	9.897959183673468e-01	9.813543721520209e-01	1.161205517124591e+00	8.075360800310798e+02	1.846544542404782e-09	5.307920350612025e+05	1.000000000005955e+05	3.000000000005107e+02	2.126762410625816e-12	2.002826699078942e+00	
101	9.693877551020408e-01	9.812809331762992e-01	1.161205517120077e+00	8.075360800287257e+02	2.913692807101070e-10	5.307920350592963e+05	1.000000000000512e+05	3.000000000000441e+02	1.827304783676352e-13	2.002826699082448e+00	
102	9.489795918367346e-01	9.812074942005773e-01	1.161205517118943e+00	8.075360800281339e+02	-2.019461612336925e-10	5.307920350588171e+05	9.999999999991448e+04	2.999999999999268e+02	-3.054343064182571e-13	2.002826699083327e+00	
103	9.285714285714287e-01	9.811340552248553e-01	1.161205517119241e+00	8.075360800282892e+02	-1.463480588391907e-10	5.307920350589430e+05	9.999999999995045e+04	2.999999999999577e+02	-1.769616834021041e-13	2.002826699083095e+00	
104	9.081632653061225e-01	9.810606162491332e-01	1.161205517119594e+00	8.075360800284735e+02	-2.834825367412074e-11	5.307920350590920e+05	9.999999999999293e+04	2.999999999999940e+02	-2.525796714637961e-14	2.002826699082822e+00	
105	8.877551020408162e-01	9.809871772734112e-01	1.161205517119699e+00	8.075360800285280e+02	1.369440780343554e-11	5.307920350591362e+05	1.000000000000056e+05	3.000000000000049e+02	2.000888343900443e-14	2.002826699082740e+00	
106	8.673469387755103e-01	9.809137382976892e-01	1.161205517119679e+00	8.075360800285175e+02	1.013592477659827e-11	5.307920350591280e+05	1.000000000000033e+05	3.000000000000031e+02	1.164153218269348e-14	2.002826699082755e+00	
107	8.469387755102040e-01	9.808402993219671e-01	1.161205517119652e+00	8.075360800285035e+02	1.401648763042187e-12	5.307920350591169e+05	1.000000000000002e+05	3.000000000000006e+02	6.236535097871509e-16	2.002826699082774e+00	
108	8.265306122448978e-01	9.807668603462454e-01	1.161205517119647e+00	8.075360800285007e+02	-1.185576893823793e-12	5.307920350591142e+05	9.999999999999933e+04	2.999999999999997e+02	-2.390671787517412e-15	2.002826699082780e+00	
109	8.061224489795917e-01	9.806934213705235e-01	1.161205517119649e+00	8.075360800285018e+02	-5.663586362534114e-13	5.307920350591153e+05	9.999999999999971e+04	3.000000000000001e+02	-1.039422516311918e-15	2.002826699082777e+00	
110	7.857142857142857e-01	9.806199823948011e-01	1.161205517119652e+00	8.075360800285034e+02	-7.280069010636926e-14	5.307920350591162e+05	9.999999999999990e+04	2.999999999999999e+02	-3.637978807091714e-16	2.002826699082776e+00	
111	7.653061224489797e-01	9.805465434190792e-01	1.161205517119653e+00	8.075360800285036e+02	-6.799076094417947e-14	5.307920350591163e+05	9.999999999999997e+04	2.999999999999999e+02	-1.039422516311918e-16	2.002826699082775e+00	
112	7.448979591836734e-01	9.804731044433574e-01	1.161205517119654e+00	8.075360800285039e+02	-3.200188291139121e-14	5.307920350591167e+05	1.000000000000001e+05	3.000000000000002e+02	4.157690065247673e-16	2.002826699082774e+00	
113	7.244897959183672e-01	9.803996654676356e-01	1.161205517119654e+00	8.075360800285041e+02	-3.025859380032138e-14	5.307920350591165e+05	1.000000000000000e+05	2.999999999999998e+02	5.197112581559591e-17	2.002826699082775e+00	
114	7.040816326530612e-01	9.803262264919136e-01	1.161205517119652e+00	8.075360800285038e+02	-1.705773346629035e-13	5.307920350591162e+05	9.999999999999980e+04	2.999999999999997e+02	-7.275957614183427e-16	2.002826699082778e+00	
115	6.836734693877549e-01	9.802527875161916e-01	1.161205517119651e+00	8.075360800285036e+02	-2.674909031053713e-13	5.307920350591162e+05	9.999999999999972e+04	2.999999999999997e+02	-9.874513904963223e-16	2.002826699082779e+00	
116	6.632653061224489e-01	9.801793485404695e-01	1.161205517119651e+00	8.075360800285039e+02	-3.916546332193115e-14	5.307920350591164e+05	9.999999999999981e+04	2.999999999999998e+02	-6.756246356027468e-16	2.002826699082779e+00	
117	6.428571428571428e-01	9.801059095647475e-01	1.161205517119652e+00	8.075360800285046e+02	7.813817465832121e-14	5.307920350591169e+05	9.999999999999991e+04	2.999999999999998e+02	-3.118267548935754e-16	2.002826699082779e+00	
118	6.224489795918366e-01	9.800324705890257e-01	1.161205517119654e+00	8.075360800285052e+02	1.333886390987445e-13	5.307920350591174e+05	1.000000000000000e+05	2.999999999999998e+02	0.000000000000000e+00	2.002826699082779e+00	
119	6.020408163265306e-01	9.799590316133039e-01	1.161205517119654e+00	8.075360800285051e+02	2.310349425443462e-13	5.307920350591172e+05	9.999999999999999e+04	2.999999999999998e+02	-5.197112581559591e-17	2.002826699082779e+00	
