"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
65	1.800000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	1.213178670644282e-14	5.307920350591172e+05	1.000000000000001e+05	3.000000000000001e+02	2.078845032623836e-16	2.002826699082777e+00	
66	1.600000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285050e+02	1.800182315823128e-14	5.307920350591172e+05	1.000000000000000e+05	2.999999999999999e+02	1.039422516311918e-16	2.002826699082778e+00	
67	1.400000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	1.940229900571051e-14	5.307920350591172e+05	1.000000000000001e+05	3.000000000000001e+02	2.078845032623836e-16	2.002826699082777e+00	
68	1.200000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	-5.425511957354669e-14	5.307920350591172e+05	1.000000000000001e+05	3.000000000000000e+02	2.078845032623836e-16	2.002826699082777e+00	
69	9.999999999999998e-02	1.000000000000000e+00	1.161205517119654e+00	8.075360800285050e+02	-7.687752294742167e-14	5.307920350591174e+05	1.000000000000001e+05	3.000000000000001e+02	2.598556290779796e-16	2.002826699082777e+00	
70	8.000000000000002e-02	1.000000000000000e+00	1.161205517119654e+00	8.075360800285050e+02	1.769114309983268e-15	5.307920350591174e+05	1.000000000000001e+05	3.000000000000001e+02	2.598556290779796e-16	2.002826699082777e+00	
71	6.000000000000000e-02	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	-1.109891838616201e-14	5.307920350591172e+05	1.000000000000001e+05	3.000000000000000e+02	2.078845032623836e-16	2.002826699082777e+00	
72	3.999999999999998e-02	1.000000000000000e+00	1.161205517119654e+00	8.075360800285050e+02	4.614548264996618e-14	5.307920350591172e+05	1.000000000000000e+05	2.999999999999999e+02	1.039422516311918e-16	2.002826699082778e+00	
73	2.000000000000002e-02	1.000000000000000e+00	1.161205517119653e+00	8.075360800285047e+02	4.054899958458424e-14	5.307920350591171e+05	1.000000000000000e+05	3.000000000000000e+02	5.197112581559591e-17	2.002826699082778e+00	
74	0.000000000000000e+00	1.000000000000000e+00	1.161205517119653e+00	8.075360800285047e+02	2.370841099314300e-14	5.307920350591170e+05	9.999999999999993e+04	2.999999999999998e+02	-2.598556290779796e-16	2.002826699082779e+00	
75	1.500000000000000e+00	9.831903465450705e-01	1.195319343706198e+00	8.240128810050317e+02	3.456594328713059e+00	5.449533916570378e+05	1.043700142743895e+05	3.041740360902255e+02	1.560719383710520e-02	1.971714174508601e+00	
76	1.479591836734693e+00	9.831169075693486e-01	1.191403507200233e+00	8.217415235007578e+02	2.875968218104049e+00	5.432520453684018e+05	1.039441931991265e+05	3.039286938957063e+02	1.408640428259470e-02	1.973532675888895e+00	
77	1.459183673469387e+00	9.830434685936265e-01	1.184197084093699e+00	8.179322122436457e+02	2.030397325933330e+00	5.401945798167040e+05	1.030869733398098e+05	3.032565198645990e+02	1.102490478503486e-02	1.978521364773602e+00	
78	1.438775510204081e+00	9.829700296179045e-01	1.178415678369433e+00	8.152604166969426e+02	1.475466986240722e+00	5.378180420432093e+05	1.023229260672870e+05	3.024856554222899e+02	8.296164526025159e-03	1.984254246954726e+00	
79	1.418367346938775e+00	9.828965906421827e-01	1.173723681366644e+00	8.131074750747956e+02	1.060220529923733e+00	5.358927471082382e+05	1.016994264139094e+05	3.018443018093436e+02	6.069380049676434e-03	1.989033600591791e+00	
80	1.397959183673469e+00	9.828231516664606e-01	1.170203559574616e+00	8.115254351699444e+02	7.602266693917678e-01	5.344551106505542e+05	1.012248563275928e+05	3.013395250993082e+02	4.374486884260062e-03	1.992801387950826e+00	
81	1.377551020408163e+00	9.827497126907386e-01	1.167607485664441e+00	8.103649606856153e+02	5.426568091891805e-01	5.333962338443189e+05	1.008734894509795e+05	3.009612063636218e+02	3.119605182069687e-03	1.995628862114525e+00	
82	1.357142857142857e+00	9.826762737150165e-01	1.165727265863452e+00	8.095286866679985e+02	3.856134572610828e-01	5.326302413328052e+05	1.006181057658655e+05	3.006834521904483e+02	2.207520592376698e-03	1.997706711932560e+00	
83	1.336734693877552e+00	9.826028347392946e-01	1.164378406197227e+00	8.089304867205694e+02	2.726114853647832e-01	5.320811044107410e+05	1.004345128469922e+05	3.004824972872202e+02	1.551831596400683e-03	1.999211079975783e+00	
84	1.316326530612245e+00	9.825293957635725e-01	1.163418461686022e+00	8.085059112342331e+02	1.916662214796166e-01	5.316905461114165e+05	1.003036084570434e+05	3.003384612580476e+02	1.084315918012103e-03	2.000289889117579e+00	
85	1.295918367346939e+00	9.824559567878507e-01	1.162739710093869e+00	8.082064676135386e+02	1.339656662926900e-01	5.314145536908390e+05	1.002108882838637e+05	3.002359909285875e+02	7.531724423703315e-04	2.001057652809729e+00	
86	1.275510204081633e+00	9.823825178121287e-01	1.162262700541040e+00	8.079965891926290e+02	9.305652948847838e-02	5.312207098353832e+05	1.001456101991138e+05	3.001635560301254e+02	5.200364254063711e-04	2.001600513075553e+00	
87	1.255102040816327e+00	9.823090788364067e-01	1.161929461035633e+00	8.078503859703236e+02	6.421962814895110e-02	5.310853757205390e+05	1.000999213833255e+05	3.001126614087889e+02	3.568620833055321e-04	2.001982009294914e+00	
88	1.234693877551020e+00	9.822356398606847e-01	1.161698065374141e+00	8.077491762346024e+02	4.401722916201610e-02	5.309914650892373e+05	1.000681328700160e+05	3.000771149750550e+02	2.433316786283935e-04	2.002248492098018e+00	
89	1.214285714285714e+00	9.821622008849626e-01	1.161538389019827e+00	8.076795647160258e+02	2.995571582315830e-02	5.309267074082736e+05	1.000461508903400e+05	3.000524394509661e+02	1.648246083572304e-04	2.002433494654210e+00	
90	1.193877551020408e+00	9.820887619092409e-01	1.161428916457384e+00	8.076320062422666e+02	2.023527027718760e-02	5.308823435227151e+05	1.000310469044237e+05	3.000354181889365e+02	1.108818015131484e-04	2.002561117830762e+00	
91	1.173469387755102e+00	9.820153229335188e-01	1.161354369147391e+00	8.075997399182346e+02	1.356385903733742e-02	5.308521570026600e+05	1.000207377080135e+05	3.000237538302558e+02	7.406324290521818e-05	2.002648579317813e+00	
92	1.153061224489796e+00	9.819418839577970e-01	1.161303961154393e+00	8.075780064682006e+02	9.019412758545396e-03	5.308317621197915e+05	1.000137498752319e+05	3.000158150519842e+02	4.910669725691801e-05	2.002708107428840e+00	
93	1.132653061224490e+00	9.818684449820752e-01	1.161270124577050e+00	8.075634770467500e+02	5.948036368796452e-03	5.308180837682078e+05	1.000090474637489e+05	3.000104503310536e+02	3.231237053182018e-05	2.002748335017977e+00	
94	1.112244897959184e+00	9.817950060063532e-01	1.161247583522703e+00	8.075538389046602e+02	3.889139223565843e-03	5.308089797588652e+05	1.000059066832298e+05	3.000068518536967e+02	2.109529724943319e-05	2.002775318707591e+00	
95	1.091836734693877e+00	9.817215670306311e-01	1.161232684841914e+00	8.075474965262919e+02	2.520619304317954e-03	5.308029679686428e+05	1.000038251867460e+05	3.000044566151552e+02	1.366138123557903e-05	2.002793279898670e+00	
96	1.071428571428571e+00	9.816481280549091e-01	1.161222917036239e+00	8.075433573122438e+02	1.618937738448226e-03	5.307990303130522e+05	1.000024567583328e+05	3.000028749251896e+02	8.774136902918277e-06	2.002805140596590e+00	
97	1.051020408163266e+00	9.815746890791871e-01	1.161216566400710e+00	8.075406788278390e+02	1.030205558513346e-03	5.307964727250987e+05	1.000015645432582e+05	3.000018390062061e+02	5.587654493449790e-06	2.002812908723971e+00	
98	1.030612244897959e+00	9.815012501034650e-01	1.161212472758279e+00	8.075389606399816e+02	6.493777155495422e-04	5.307948257587930e+05	1.000009877541634e+05	3.000011662509628e+02	3.527693440680326e-06	2.002817953579369e+00	
99	1.010204081632653e+00	9.814278111277430e-01	1.161209857085183e+00	8.075378682590639e+02	4.053847241506078e-04	5.307937745009295e+05	1.000006181216405e+05	3.000007331225389e+02	2.207577287429428e-06	2.002821201526997e+00	
100	9.897959183673468e-01	9.813543721520209e-01	1.161208200729995e+00	8.075371800527652e+02	2.505874038503703e-04	5.307931095024321e+05	1.000003833520575e+05	3.000004567384809e+02	1.369114490911930e-06	2.002823274080603e+00	
101	9.693877551020408e-01	9.812809331762992e-01	1.161207161424113e+00	8.075367504851554e+02	1.533584438628231e-04	5.307926926874712e+05	1.000002355935100e+05	3.000002819704562e+02	8.414053930339704e-07	2.002824584634987e+00	
102	9.489795918367346e-01	9.812074942005773e-01	1.161206515345885e+00	8.075364848724794e+02	9.290898632297877e-05	5.307924338602044e+05	1.000001434570640e+05	3.000001724771005e+02	5.123466571863642e-07	2.002825405706560e+00	
103	9.285714285714287e-01	9.811340552248553e-01	1.161206117495686e+00	8.075363221993092e+02	5.571413948029353e-05	5.307922746529595e+05	1.000000865434472e+05	3.000001045218185e+02	3.090837399733054e-07	2.002825915291496e+00	
104	9.081632653061225e-01	9.810606162491332e-01	1.161205874836106e+00	8.075362235285355e+02	3.306731875529938e-05	5.307921776570448e+05	1.000000517214121e+05	3.000000627473844e+02	1.847193290034609e-07	2.002826228550820e+00	
105	8.877551020408162e-01	9.809871772734112e-01	1.161205728254436e+00	8.075361642587940e+02	1.942404090478607e-05	5.307921191316922e+05	1.000000306204207e+05	3.000000373141197e+02	1.093586455161650e-07	2.002826419270534e+00	
106	8.673469387755103e-01	9.809137382976892e-01	1.161205640566826e+00	8.075361290032525e+02	1.129229983414922e-05	5.307920841607066e+05	1.000000179575940e+05	3.000000219799308e+02	6.413426422763484e-08	2.002826534259008e+00	
107	8.469387755102040e-01	9.808402993219671e-01	1.161205588620266e+00	8.075361082368279e+02	6.497367683314324e-06	5.307920634673970e+05	1.000000104324048e+05	3.000000128248728e+02	3.725858857381225e-08	2.002826602911231e+00	
108	8.265306122448978e-01	9.807668603462454e-01	1.161205558146139e+00	8.075360961241826e+02	3.700243606608072e-06	5.307920513416739e+05	1.000000060039207e+05	3.000000074124790e+02	2.144257393540882e-08	2.002826643497855e+00	
109	8.061224489795917e-01	9.806934213705235e-01	1.161205540442179e+00	8.075360891277692e+02	2.085944319732279e-06	5.307920443052627e+05	1.000000034231564e+05	3.000000042440435e+02	1.222555874846876e-08	2.002826667257415e+00	
110	7.857142857142857e-01	9.806199823948011e-01	1.161205530256352e+00	8.075360851255489e+02	1.164159737145013e-06	5.307920402615136e+05	1.000000019337438e+05	3.000000024073361e+02	6.906227801144790e-09	2.002826681030572e+00	
111	7.653061224489797e-01	9.805465434190792e-01	1.161205524452128e+00	8.075360828579866e+02	6.433298198731004e-07	5.307920379598404e+05	1.000000010824364e+05	3.000000013529481e+02	3.865844233327413e-09	2.002826688937249e+00	
112	7.448979591836734e-01	9.804731044433574e-01	1.161205521175982e+00	8.075360815853412e+02	3.520906573864099e-07	5.307920366621228e+05	1.000000006004802e+05	3.000000007534790e+02	2.144571979962556e-09	2.002826693432567e+00	
113	7.244897959183672e-01	9.803996654676356e-01	1.161205519344026e+00	8.075360808776959e+02	1.908868625175221e-07	5.307920359372582e+05	1.000000003301864e+05	3.000000004158878e+02	1.179237265854941e-09	2.002826695964106e+00	
114	7.040816326530612e-01	9.803262264919136e-01	1.161205518329007e+00	8.075360804877854e+02	1.025434966088319e-07	5.307920355360688e+05	1.000000001799958e+05	3.000000002275481e+02	6.428420809762820e-10	2.002826697376434e+00	
115	6.836734693877549e-01	9.802527875161916e-01	1.161205517771662e+00	8.075360802748500e+02	5.459647864964353e-08	5.307920353160077e+05	1.000000000972951e+05	3.000000001234373e+02	3.474823772973781e-10	2.002826698157143e+00	
116	6.632653061224489e-01	9.801793485404695e-01	1.161205517468302e+00	8.075360801595684e+02	2.881737400450467e-08	5.307920351963522e+05	1.000000000521586e+05	3.000000000664017e+02	1.862807299143502e-10	2.002826698584843e+00	
117	6.428571428571428e-01	9.801059095647475e-01	1.161205517304593e+00	8.075360800976812e+02	1.508237391999850e-08	5.307920351318445e+05	1.000000000277362e+05	3.000000000354289e+02	9.905784931366468e-11	2.002826698817103e+00	
118	6.224489795918366e-01	9.800324705890257e-01	1.161205517216981e+00	8.075360800647306e+02	7.828320637172898e-09	5.307920350973556e+05	1.000000000146324e+05	3.000000000187521e+02	5.225852614135616e-11	2.002826698942159e+00	
119	6.020408163265306e-01	9.799590316133039e-01	1.161205517170474e+00	8.075360800473271e+02	4.029697961113449e-09	5.307920350790652e+05	1.000000000076590e+05	3.000000000098473e+02	2.735370279489352e-11	2.002826699008934e+00	
120	5.816326530612244e-01	9.798855926375818e-01	1.161205517145982e+00	8.075360800382075e+02	2.056873022504317e-09	5.307920350694421e+05	1.000000000039776e+05	3.000000000051306e+02	1.420583950156080e-11	2.002826699044304e+00	
