"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
73	1.534900069240000e-01	-5.379977779145956e-02	1.076309638794553e+00	3.531437300883237e+02	-3.460328572407909e+01	2.547042630411430e+05	7.848548596033095e+04	2.540285138011751e+02	-5.031439242463486e-01	1.031808615435043e+00	
74	1.422899961470000e-01	-5.263443049277360e-02	1.086035115262935e+00	3.528325383003396e+02	-3.881061394806095e+01	2.567168307324343e+05	7.948360339451605e+04	2.549552886968581e+02	-4.811558590965235e-01	1.021069930460427e+00	
75	1.314399987460000e-01	-5.137133628795417e-02	1.096270394136736e+00	3.523617400660503e+02	-4.325571988294094e+01	2.588295807877350e+05	8.053935640057127e+04	2.559297747101555e+02	-4.578981089719416e-01	1.009740502745063e+00	
76	1.209499984980000e-01	-5.001187382363489e-02	1.107099861911338e+00	3.517352401042319e+02	-4.797401989454555e+01	2.610621579934690e+05	8.165922297800219e+04	2.569501004599186e+02	-4.332279665414906e-01	9.978339975055792e-01	
77	1.108499988910000e-01	-4.856066993422563e-02	1.118762791019967e+00	3.509241025874491e+02	-5.298631186001380e+01	2.634633739618525e+05	8.286846288948348e+04	2.580367806515010e+02	-4.065889709235778e-01	9.851004419755761e-01	
78	1.011300012470000e-01	-4.701715290498424e-02	1.131303563981702e+00	3.498424807384151e+02	-5.831326330625009e+01	2.660372443511501e+05	8.417679967173211e+04	2.592051346013583e+02	-3.777669171043471e-01	9.713452030486582e-01	
79	9.181000292300000e-02	-4.538527151431038e-02	1.144743135286800e+00	3.484390353182376e+02	-6.399589540763503e+01	2.687869431320291e+05	8.558754622712212e+04	2.604551042381258e+02	-3.466888233776981e-01	9.565498166271605e-01	
80	8.290000259900000e-02	-4.366791468532204e-02	1.159200386764531e+00	3.466879772958069e+02	-7.007216268913334e+01	2.717387697628207e+05	8.711120496427662e+04	2.617856574991112e+02	-3.131233265421420e-01	9.407039933809423e-01	
81	7.440000027400000e-02	-4.186607976498817e-02	1.174718620024276e+00	3.444903166694669e+02	-7.657783113442319e+01	2.748977828008672e+05	8.875612197380180e+04	2.632054095950066e+02	-2.768865660841661e-01	9.236775562842579e-01	
82	6.633000075800000e-02	-3.998513962421356e-02	1.191458792398826e+00	3.417617920652137e+02	-8.356531534185093e+01	2.782962257746002e+05	9.053988088859640e+04	2.647227328664545e+02	-2.375911827086550e-01	9.053349048370209e-01	
83	5.869000032500000e-02	-3.802635805630503e-02	1.209536190840698e+00	3.383674457338662e+02	-9.108053235509198e+01	2.819540148254052e+05	9.247825450729924e+04	2.663490191380671e+02	-1.948897089611919e-01	8.854928079987100e-01	
84	5.149000138000000e-02	-3.599337852580232e-02	1.229158711688466e+00	3.341428216987258e+02	-9.916642610560672e+01	2.859099967332137e+05	9.459675395847598e+04	2.681011122981005e+02	-1.482201464859368e-01	8.638850073251783e-01	
85	4.473999887700000e-02	-3.389028465845557e-02	1.250636506006005e+00	3.288542382164208e+02	-1.078693410606755e+02	2.902219671162392e+05	9.693359600430676e+04	2.700060951377061e+02	-9.674059769864558e-02	8.400924153546189e-01	
86	3.844000026600000e-02	-3.171811260404538e-02	1.274212849740898e+00	3.222074735786895e+02	-1.172264153997730e+02	2.949329600481614e+05	9.952105672807501e+04	2.720842130081749e+02	-3.974003542184336e-02	8.137419698424071e-01	
87	3.260000050100000e-02	-2.948109446637338e-02	1.300302084602208e+00	3.138689038873226e+02	-1.272439437081060e+02	3.001236835670653e+05	1.024066946608577e+05	2.743559829019761e+02	2.382923277417393e-02	7.844049110280953e-01	
88	2.723000012300000e-02	-2.718419978786347e-02	1.329469829849780e+00	3.033437548074970e+02	-1.378303427265183e+02	3.059002372042812e+05	1.056595072543326e+05	2.768601438072611e+02	9.548718881808371e-02	7.513331829776440e-01	
89	2.232000045500000e-02	-2.482329437156798e-02	1.362089810422495e+00	2.899520855258711e+02	-1.488086849271547e+02	3.123241982696213e+05	1.093336098272898e+05	2.796264753614364e+02	1.764259681384555e-01	7.137592036337830e-01	
90	1.789999939500000e-02	-2.241364555514381e-02	1.398862756518339e+00	2.729053405505696e+02	-1.598018906286402e+02	3.195291554214437e+05	1.135123367081674e+05	2.826820952215544e+02	2.684813874239416e-01	6.707446662975325e-01	
91	1.394999958600000e-02	-1.994492353858276e-02	1.440483020589798e+00	2.512295231038253e+02	-1.699476748336133e+02	3.276421627473028e+05	1.182835822284769e+05	2.860531078224282e+02	3.735897181205473e-01	6.210263319407413e-01	
92	1.049000024800000e-02	-1.742916196961543e-02	1.487063691158822e+00	2.236883699912608e+02	-1.778381674627504e+02	3.366633447901056e+05	1.236822305802402e+05	2.897397523185864e+02	4.925194428342367e-01	5.631575926317952e-01	
93	7.519999985000000e-03	-1.486756313872443e-02	1.538610259589530e+00	1.894594950291720e+02	-1.810374303233403e+02	3.465920347652309e+05	1.297106481007107e+05	2.936820145289301e+02	6.253226908795660e-01	4.957533350920329e-01	
94	5.040000193000000e-03	-1.226032473458219e-02	1.593766279125426e+00	1.481632560155248e+02	-1.756610115732233e+02	3.571457992524270e+05	1.362313578795638e+05	2.977712725756610e+02	7.689709095459230e-01	4.168114837569978e-01	
95	3.049999941000000e-03	-9.605565346412577e-03	1.649987599960613e+00	1.016565176754243e+02	-1.568532432692204e+02	3.678687365751576e+05	1.429126764398171e+05	3.017313372880126e+02	9.161572653373395e-01	3.253141792006264e-01	
96	1.560000004000000e-03	-6.917517506923035e-03	1.698588133197074e+00	5.560879000407696e+01	-1.205317114159824e+02	3.770722992072253e+05	1.487542282802817e+05	3.050784834734831e+02	1.044843948932926e+00	2.231840110063193e-01	
97	5.600000150000000e-04	-4.173159738460802e-03	1.738459164462616e+00	1.762919834763378e+01	-6.501632894257665e+01	3.847795273509421e+05	1.533897495936034e+05	3.073705045342604e+02	1.146962338162283e+00	1.102512659196039e-01	
98	5.999999800000000e-05	-1.375329724321098e-03	1.745852415446116e+00	3.746130500954222e-01	1.320214130817652e+00	3.860415717700999e+05	1.544164129623937e+05	3.081174372117923e+02	1.169579257040500e+00	2.233805082353778e-03	
99	0.000000000000000e+00	0.000000000000000e+00	1.732852872205891e+00	2.331169761504801e+00	5.119333016379130e+01	3.833834727895827e+05	1.530502830128466e+05	3.076824972537981e+02	1.139484046492162e+00	8.410101868339100e-02	
100	5.999999800000000e-05	1.375329724321098e-03	1.724180043963387e+00	1.336720636727638e+01	1.005201344813432e+02	3.821012369068236e+05	1.516476982588823e+05	3.063963264623829e+02	1.108585753473667e+00	1.676047226207197e-01	
101	5.600000150000000e-04	4.173159738460802e-03	1.684377386667872e+00	4.345626906419280e+01	1.628191744766698e+02	3.748566737078870e+05	1.465706780134256e+05	3.031363659432424e+02	9.967413470935462e-01	2.866425571680760e-01	
102	1.560000004000000e-03	6.917517506923035e-03	1.601290866389409e+00	9.384499376819019e+01	2.068937466504424e+02	3.586805790738127e+05	1.370259442820198e+05	2.981006495982544e+02	7.864752802602077e-01	4.098966914197841e-01	
103	3.049999941000000e-03	9.605565346412577e-03	1.524735776448121e+00	1.461774989691507e+02	2.272745502423200e+02	3.439899054318635e+05	1.280177016609039e+05	2.924864696306495e+02	5.880278643003398e-01	5.169270917804054e-01	
104	5.040000193000000e-03	1.226032473458219e-02	1.449044930096058e+00	1.933662915828071e+02	2.301664818531197e+02	3.293206287020092e+05	1.192556041236042e+05	2.866997342447893e+02	3.950029106218536e-01	6.111684231409392e-01	
105	7.519999985000000e-03	1.486756313872443e-02	1.379591180272545e+00	2.318415831278638e+02	2.219800460587586e+02	3.157223827798799e+05	1.113532733267087e+05	2.811790272044841e+02	2.209182203374188e-01	6.921209373654418e-01	
106	1.049000024800000e-02	1.742916196961543e-02	1.319193917563715e+00	2.615361772194274e+02	2.080707456438051e+02	3.037945956788743e+05	1.045840720222938e+05	2.761768375783794e+02	7.179584836394956e-02	7.604400661987613e-01	
107	1.394999958600000e-02	1.994492353858276e-02	1.267758127048954e+00	2.840077378017577e+02	1.920545506141998e+02	2.935711900576818e+05	9.888466344006643e+04	2.717207982229513e+02	-5.375948503607482e-02	8.183819255157595e-01	
108	1.789999939500000e-02	2.241364555514381e-02	1.223792983481710e+00	3.006695937580974e+02	1.758992012398808e+02	2.847687869574676e+05	9.407691675777764e+04	2.677968486024673e+02	-1.596719194384750e-01	8.676555561557878e-01	
109	2.232000045500000e-02	2.482329437156798e-02	1.186333956942416e+00	3.130533483980461e+02	1.604562884160950e+02	2.772228501159978e+05	9.002678190326047e+04	2.643596144816448e+02	-2.488945158951818e-01	9.097390136440310e-01	
110	2.723000012300000e-02	2.718419978786347e-02	1.154097208750817e+00	3.222070450214964e+02	1.462009536226542e+02	2.706896054307913e+05	8.658059886830320e+04	2.613415966672819e+02	-3.248123332737829e-01	9.460039593426021e-01	
111	3.260000050100000e-02	2.948109446637338e-02	1.125812233214460e+00	3.289334943481014e+02	1.331571833190224e+02	2.649179835098078e+05	8.359613090197217e+04	2.586726779546421e+02	-3.905587813706741e-01	9.776225291045507e-01	
112	3.844000026600000e-02	3.171811260404538e-02	1.100932086854354e+00	3.339184378626833e+02	1.213056024001642e+02	2.598150608702145e+05	8.099698561347052e+04	2.562941375425619e+02	-4.478167492009771e-01	1.005493992294370e+00	
113	4.473999887700000e-02	3.389028465845557e-02	1.078750403473117e+00	3.375943852600691e+02	1.105669942878994e+02	2.552441812308776e+05	7.870115207786216e+04	2.541502048173199e+02	-4.983928994866640e-01	1.030400535796428e+00	
114	5.149000138000000e-02	3.599337852580232e-02	1.058849645568144e+00	3.402571622058524e+02	1.008231365824308e+02	2.511234602064222e+05	7.666125857677545e+04	2.522156288608561e+02	-5.433308092599958e-01	1.052720602404763e+00	
115	5.869000032500000e-02	3.802635805630503e-02	1.040981603811712e+00	3.421683722400447e+02	9.195748520840765e+01	2.474085854788249e+05	7.484478049244641e+04	2.504660170281687e+02	-5.833469807980327e-01	1.072795037142918e+00	
116	6.633000075800000e-02	3.998513962421356e-02	1.024661822913698e+00	3.434932945394444e+02	8.386927556591179e+01	2.440027372070660e+05	7.319856597392172e+04	2.488584333486693e+02	-6.196123247787854e-01	1.091156680263369e+00	
117	7.440000027400000e-02	4.186607976498817e-02	1.009419560774796e+00	3.443373929026864e+02	7.644477372253890e+01	2.408092993717229e+05	7.167350522639185e+04	2.473530519944782e+02	-6.532087072540654e-01	1.108286424917697e+00	
118	8.290000259900000e-02	4.366791468532204e-02	9.950643226036939e-01	3.448255218522108e+02	6.961049504663598e+01	2.377940825290971e+05	7.024481650516791e+04	2.459197861544026e+02	-6.846820585904639e-01	1.124543672181785e+00	
